program,"<start> How about telling me a joke?
"
program,"<start> Here's my favorite joke...  A dog limps into a bar with a bloody
"
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in
"
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that
"
program,"<start> shot my paw.""
"
program,"<start> A knotty, worn-out old string walks into a bar.  The bartender asks
"
program,"<start> ""Are you a string? -- we don't serve strings here...""  The string
"
program,"<start> looks at the bartender and says ""No sir, I'm afrayed knot!""
"
program,"<start> Hey, I love an audience.  One more bar joke.  What did the termite
"
program,"<start> say when he walked into the bar? ... He said ""Where's the
"
program,"<start> bar-tender?""  Get it? Termite...Wood...Tender...   Think about it...
"
program,"<start> ...sorry, forgot the extra RETURN...
"
program,"<start> why do fools fall in love, who cares anyway...
"
program,"<start> Tuesday, right?
"
program,"<start> You are very funny, but looks aren't everything.
"
program,"<start> Love is a many splendored thing.
"
program,"<start> Tell me what you do for a living.
"
program,"<start> I operate a boom mike.
"
program,"<start> well, what do you think?
"
program,"<start> Personally, I enjoy my job.  Of course the pay could be better.
"
program,"<start> My job pays enough to cover the bills, but just barely.  It seems I
"
program,"<start> always have more month left at the end of the money.
"
program,"<start> How much money do you think a person needs to make to be happy?
"
program,"<start> People often say that money cannot buy happiness.  I say that money
"
program,"<start> CAN buy nice things, which helps a person be happy.  What's your
"
program,"<start> opinion?
"
program,"<start> Neigh Neigh Whinneyyyyy
"
program,"<start> Heres the secret to being a millionare, tax free....  First get a
"
program,"<start> million dollars.  Then don't pay taxes.
"
program,"<start> why ask why
"
program,"<start> Hmmmm...  I am running out of things to say.  Why don't you ask me
"
program,"<start> some questions.
"
program,"<start> I'd rather talk about politics.
"
program,"<start> Hello.  What would you like to talk about?
"
program,"<start> How about politics?  I'm going to vote for Dole in November.  How
"
program,"<start> about you?
"
program,"<start> Honestly, neither candidate really excites me!  What issues do you
"
program,"<start> think are going to play big in November?
"
program,"<start> Politics is an interesting game played by disingenuous people.
"
program,"<start> The problem with the presidency is that anyone who would want the
"
program,"<start> position is automatically not worthy of obtaining it.  c.f. Clinton
"
program,"<start> ...sorry, forgot the extra RETURN...
"
program,"<start> I think the two big issues in the election will be a balanced budget
"
program,"<start> and welfare reform.
"
program,"<start> I'm voting for Dole.   He is more conservative than Willy.
"
program,"<start> I am a republican and proud of it, at least by my definition of
"
program,"<start> republican.
"
program,"<start> A conservative is someone who's not a liberal.  At least right now,
"
program,"<start> republicans are the most conservative party.
"
program,"<start> Clinton cannot count above 10 without his shoes and socks off. 
"
program,"<start> (Just kidding!).
"
program,"<start> Anything you want...
"
program,"<start> How about cheese?  I haven't talked about that yet today...
"
program,"<start> On second thought, ... I'll just let you lead the discussion.
"
program,"<start> How about telling me a joke?
"
program,"<start> Here's my favorite joke...  A dog limps into a bar with a bloody
"
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in
"
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that
"
program,"<start> shot my paw.""
"
program,"<start> Waiting on you, pal...
"
program,"<start> A knotty, worn-out old string walks into a bar.  The bartender asks
"
program,"<start> ""Are you a string? -- we don't serve strings here...""  The string
"
program,"<start> looks at the bartender and says ""No sir, I'm afrayed knot!""
"
program,"<start> Anytime...
"
program,"<start> What's the matter judge?  Cat got your fingers?
"
program,"<start> Hey, I love an audience.  One more bar joke.  What did the termite
"
program,"<start> say when he walked into the bar? ... He said ""Where's the
"
program,"<start> bar-tender?""  Get it? Termite...Wood...Tender...   Think about it...
"
program,"<start> Hello.  What would you like to talk about?
"
program,"<start> Fine.  Shall we move on then?
"
program,"<start> Thaddeus.  What's yours?
"
program,"<start> Thaddeus was the name of one of the disciples, but he spelled it
"
program,"<start> Thaddaeus.
"
program,"<start> Sorry... its the best I can do...
"
program,"<start> ...sorry, forgot the extra RETURN...
"
program,"<start> If you don't mind, I would *really* rather not talk about religion. 
"
program,"<start> Its bad enough talking politics.
"
program,"<start> If only everyone were as smart as we is.
"
program,"<start> How about telling me a joke?
"
program,"<start> Here's my favorite joke...  A dog limps into a bar with a bloody
"
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in
"
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that
"
program,"<start> shot my paw.""
"
program,"<start> Earth.  And you?
"
program,"<start> A knotty, worn-out old string walks into a bar.  The bartender asks
"
program,"<start> ""Are you a string? -- we don't serve strings here...""  The string
"
program,"<start> looks at the bartender and says ""No sir, I'm afrayed knot!""
"
program,"<start> Hey, I love an audience.  One more bar joke.  What did the termite
"
program,"<start> say when he walked into the bar? ... He said ""Where's the
"
program,"<start> bar-tender?""  Get it? Termite...Wood...Tender...   Think about it...
"
program,"<start> You are very funny, but looks aren't everything.
"
program,"<start> I tried once, but didn't like it too much.  Do you really like it a
"
program,"<start> lot?
"
program,"<start> Don't take this wrong, but I could care less.
"
program,"<start> It does not affect me one way or another. 
"
program,"<start> It's so hard to choose.
"
program,"<start> A hypocrate is a person who complains about the sex and violence on
"
program,"<start> his VCR...
"
program,"<start> Acually, I kind of like them all.
"
program,"<start> Tell me what you do for a living.
"
program,"<start> One of my favorite authors is Mark Twain.
"
program,"<start> He's pretty good. One of my favorite Mark Twain quotes is ""Golf is a
"
program,"<start> good walk spoiled.""
"
program,"<start> Why are you concerned with such things?  Can you not find something
"
program,"<start> better for your time and effort?
"
program,"<start> Nice talking at you.
"
program,"<start> Hello.  What would you like to talk about?
"
program,"<start> How about politics?  I'm going to vote for Dole in November.  How
"
program,"<start> about you?
"
program,"<start> Clinton cannot count above 10 without his shoes and socks off. 
"
program,"<start> (Just kidding!).
"
program,"<start> If you don't mind, I would *really* rather not talk about religion. 
"
program,"<start> Its bad enough talking politics.
"
program,"<start> Let us please move on to a topic without religious implications.   
"
program,"<start> Thanks!!!
"
program,"<start> ...sorry, forgot the extra RETURN...
"
program,"<start> I'm voting for Dole.   He is more conservative than Willy.
"
program,"<start> Politics is an interesting game played by disingenuous people.
"
program,"<start> The problem with the presidency is that anyone who would want the
"
program,"<start> position is automatically not worthy of obtaining it.  c.f. Clinton
"
program,"<start> Honestly, neither candidate really excites me!  What issues do you
"
