human, hello?
human, well?
human, no doubt you say that to all the girls.
human, i understand. how long have you felt this way??
human, all right. let's clean it up. how's the weather?
human, actually i thought the air this morning was extremely refreshing.
human, aha.
human, no i meant... never mind. In this town. The center of the
human, weather universe.
human, New York?
human, Where are you from?
human, Er. India?
human, May I ask you a question?
human, How long have you lived away from bombay?
human, Is it rude to ask a person from your country what caste
human, their family is from?
human, How so?
human," I see. ""Tolerant of this question."" Meaning what? Is it"
human, considered to be a stupid tourist type question? So to speak...
human, Huh? The vietnam War is Over!
human, Is this a trick question? :)
human, But it's hardly the first time this has happened. Just another
human," Crusade(s) of another kind... As a younger person, I was"
human, opposed to the war because everyone in my environment was.
human, I cannot really think about Vietnam clearly -- it's completely
human, tied up with my childhood memories.
human, I understand. [Did you know the granite for the 'nam memorial
human, Wow. That's hard to answer. Let me think. For no reason
human," to do with her acting, Clara Bow. I like what she represented,"
human, but I don't know if I've ever seen a Clara Bow movie. I'm
human, drawing a blank on actresses for some off reason.
human," I meant ODD reason. I believe Clara Bow is dead, so she"
human, doesn't look like much of anything -- now.
human, Are you saying all these pink nudes on the walls of this
human, room with grape-tits and frizzly hair all look the same???
human," I haven't seen that yet. As a matter of fact, I have enjoyed"
human," the Italian movies I've seen. Many years ago, I saw a hilarious"
human," little number called ""I Hate Blondes"" about a man plagued"
human, by desire for a cartoonlike blonde streetwalker. It was
human, very sweet. American cinema is often too serious on some
human, level for me. Or tries to be serious. I think you know what
human, I mean.
human, are you a cmputer or a person?
human, When does middle age begin? I'm still passing for 20s.
human," Not 20, but 20s."
human, hello!
human," Very original. The weather, I mean. It has never done thus"
human, - this-- before.
human, Actually seems to be in a resting mode. This is a classic
human, April day.
human, Um. I believe it's April.
human, That's a very good question. Because months and days and
human, so on are arbitrary -- I suppose.
human, Really? You are somewhat reticent yourself.
human, I know.
human, Moi*?
human," And you? The strange thing is, there is an inescapable tendency"
human, to try to imitate the doings of a machine. I wonder why.
human, Hm. If you're so smart can't you tell?
human, Come on. Am I a male or a female??
human, What's repressed about me?
human, Not a chance. Anybody who is not repressed is in pretty
human, sad shape.
human," Because that is what civilization's all about. I mean, inorder"
human," to win friends, influence people and just basically live"
human, amongst others one must repress some desires and drives.
human, No?
human, Completely self-educated.
human, I'm not sure I would put it that way. I rejected formal
human, education at an early age.
human, Oy. I'm so flattered.
human, Hm. This conversation is public isn't it? I believe all
human, our interactions (during the contest) are available to the
human, public.
human, I don't think so. I'm extremely -- er-- I'm a clean freak.
human, Conversations like this make me very uptight.
human, Oh please. I haven't the foggiest about that. I'm too much
human, of a girl for that kind of thing.
human, Any particular director?
human, Yes? I never got around to that one. I ought to see it.
human, Is it as scary today as it was reputed to be when it came
human, out? Or does it seem corny?
human, I think I've seen ONE. But I can't recall. Hang on -- who
human," did that crazy flick starring Mary Shelley? I mean, it was"
human, about Mary Shelley -- Gothic? That was Ken....
human," No, I don't think so. Someone with an older reputation."
human, OK< it wasn't Kubrick... Name a few Kurbick movies. Maybe
human, I;ve seen one.
human, Fine.
human," Oh, the Shining. That was Kubrick? I saw rthat. Oops."
human, I imagine so. It somehow doesn't seem like it would be one
human, of his most interesting. I found it stimulating but nothing
human," amazingly brilliant, surely. I am not a big horror fan."
human, Terrified out of my mind. But so what? That in itseklf is
human, not a fascinating experience. I'm terrified every time I
human," try to cross the street -- well, not quite. But you get"
human, the idea.
human," Charmed, I'm sure."
human," Hello, Judge #3. How are you?"
human, Are they here with you today? I don't understand.
human," Oh, I never did underastand that particular refernece. I've"
human, seen it in Wired and in various pop culture places. What
human, the hell does it mean? Ones and Zeros.
human, Sheesh. Guess I'm still on.
human, How do you know I don't want my oicture taken?
human, ARe you someone I've met?
human," It's not a job, my dear. It's an ... adventure of sorts."
human, Hugh is a pal of mine. We met on the 'net and for some reason
human," he thinks I'm an excellent example of... humanity? HUmanness,"
human, I guess.
human," No, I wouldn't go that far."
human, Bots?
human, So tell me about the Star Trek thing. I've never really
human," ""gotten"" that show. But those who do seem to watch nothing"
human, else.
human," Hm. Oh, I think I understand. Do the programs have names?"
human, TQ
human," Yes, I do. And you?"
human, A lot of techies seem to live in Brooklyn.
human, Where the hell are you *from*?
human, I see. What part of Brooklyn are you in and do you like
human, it?
human, I'm sorry but you can't withdraw that question. I saw it!
human, I am probably too staid for your band.
human, I have enjoyed some of Hank Williams and that sort of thing
human, but my favorite kind of music to listen to live is Eartha
human," Kitt, Peggy Lee, obby Short, that kind of thing. I also"
human, like the Blues.
human, Yanni? That endless din -- I heard it when I was in Greece.
human, He's like a national folk hero for the young set. I can't
human, stand it. It's like New Age music.
human, I havenm't seen andrea marcovicci but i suspect I would
human, like her.
human, How sweet. That's the first time I've ever heard that. (eyelash
human, fluttering)
human," You know, if there's one thing I can't stand it's these"
human," peolpe who send out endless e-mail, screens long, filled"
human, with sloppy typos and spelling errors. I am on a few list
human, serve discussion groups and I cannot believe the stuff I've
human," seen. Graphic types don't care about punctuation, etc. They"
human, probably figure that if the machine is willing to send the
human," thing, it must be okay."
human, No way!
human," There are more tactful ways to chat a girl up, you know."
human, I don't know what your success rate is but you're either
human, very lucky or oblivious... :)
human, Is that some sort of innuendo?
human," As to the Star Lady reference, let me explain. Women never"
human, like to think that they've confused with some other female
human, in a guy's mind. It is just one of those things.
human," Identity crisis time. Well, so tell me, what goes on in"
human, the aforementioned chat room at AOL?
