program,<start> I just had breakfast.
program,<start> Is don't have one.
program,<start> Something tasty.
program,<start> I am bald.
program,<start> pYes.
program,<start> I had fun.
program,<start> You are one of the most annoying people I've ever met.
program,<start> Not yet.
program,<start> I think I need to go.
program,<start> Really?
program,<start> What is cookin?
program,<start> Plenty.
program,<start> More than enough.
program,<start> I take pleasure in doing so.
program,<start> What games do you like to play?
program,<start> That is cool.
program,<start> I like to read naan.
program,<start> A normal one.
program,<start> I already told you.
program,<start> Oh yes I did!
program,<start> I don't want to right now.
program,<start> Of course I am.
program,<start> I like to lie naan.
program,<start> A sphere.
program,<start> Well to put it bluntly it sucks.
program,<start> Thanks I like to think so myself.
program,<start> Yeah I taught myself all any it.
program,<start> Pretty young.
program,<start> Are you having fun?
program,<start> Not at all.
program,<start> Something brilliant!
program,<start> Because it provokes conversation.
program,<start> I already tiold you.
program,<start> I am a wild person and dangerous to know.
program,<start> I am perfect.
program,<start> That is right. I didn't.
program,<start> Many years.
program,<start> Not yet.
program,<start> Sleep well little one.
human,<start> It's morning actuaslly. It feels much more like I should be sleeping...for days.
human,<start> I worked a lot and got no positive reinforcement from my boss.
human,"<start> I sold shots to drunk people who didn't want them; it's a novelty item and people will get a big round for a birthday, try them because hthey've never hadthem, or flash back to an awful night in college."
human,<start> I was a club not just a bar so I got good tips.
human,"<start> I work at different ones each week. last night I was at alibi on macdougal but i doubt i'll be there again since my boss said my sales were 'dreadful.' she's irish...big shock, i know."
human,<start> alibi i spretty bad. it's always birthday parties. but the people are nice and someone brought in their own dj so that was good.
human,<start> undertsandable. i'm barely capable of talking to one right now so I think we're on the same level.
human,"<start> typing. typing typiiing, all I hear is typing, all moring i hear typing, all around myself..."
human,<start> well if i say you're right i could be telling the truth or lieing-door number one or number two-the one who always lies or the one who always tells the truth.
human,"<start> again, door number one or door number one or door number two."
human,<start> two.
human,"<start> noooo, not anymore."
human,<start> i always assume that; i'm a new yorker.
human,<start> we all do. 
human,"<start> that's the only option, isn't it?"
human,"<start> sorry, i guess you're supposed to ask all the quiestions."
human,"<start> i now i'm not bothering you for a response, I just get bored."
human,<start> punch him.
human,"<start> it would be funny if the test was really on you and not on us ans one of you was talking to two omputers and one was talking to two humns, etc."
human,"<start> aliec wouldn't want me to say. sorry, punch him is almost a relfex, or, in the first person, 'so I punched him'."
human,"<start> i type too fast to spell well, mom wouldn't be proud."
human,"<start> not a nazi so much as a ...yeah she's a nazi but--no--she has a good heart, as most mom's do."
human,<start> i don't like it when she takes her uniform out. it's creepy.
human,<start> not exactly.
human,<start> are you female?
human,<start> i don't think we're supposed to reveal those sorts of things here.
human,<start> i kid on a regular basis.
