program,I just had breakfast.
program,Is don't have one.
program,Something tasty.
program,I am bald.
program,pYes.
program,I had fun.
program,You are one of the most annoying people I've ever met.
program,Not yet.
program,I think I need to go.
program,Really?
program,What is cookin?
program,Plenty.
program,More than enough.
program,I take pleasure in doing so.
program,What games do you like to play?
program,That is cool.
program,I like to read naan.
program,A normal one.
program,I already told you.
program,Oh yes I did!
program,I don't want to right now.
program,Of course I am.
program,I like to lie naan.
program,A sphere.
program,Well to put it bluntly it sucks.
program,Thanks I like to think so myself.
program,Yeah I taught myself all any it.
program,Pretty young.
program,Are you having fun?
program,Not at all.
program,Something brilliant!
program,Because it provokes conversation.
program,I already tiold you.
program,I am a wild person and dangerous to know.
program,I am perfect.
program,That is right. I didn't.
program,Many years.
program,Not yet.
program,Sleep well little one.
human,It's morning actuaslly. It feels much more like I should be sleeping...for days.
human,I worked a lot and got no positive reinforcement from my boss.
human,"I sold shots to drunk people who didn't want them; it's a novelty item and people will get a big round for a birthday, try them because hthey've never hadthem, or flash back to an awful night in college."
human,I was a club not just a bar so I got good tips.
human,"I work at different ones each week. last night I was at alibi on macdougal but i doubt i'll be there again since my boss said my sales were 'dreadful.' she's irish...big shock, i know."
human,alibi i spretty bad. it's always birthday parties. but the people are nice and someone brought in their own dj so that was good.
human,undertsandable. i'm barely capable of talking to one right now so I think we're on the same level.
human,"typing. typing typiiing, all I hear is typing, all moring i hear typing, all around myself..."
human,well if i say you're right i could be telling the truth or lieing-door number one or number two-the one who always lies or the one who always tells the truth.
human,"again, door number one or door number one or door number two."
human,two.
human,"noooo, not anymore."
human,i always assume that; i'm a new yorker.
human,we all do. 
human,"that's the only option, isn't it?"
human,"sorry, i guess you're supposed to ask all the quiestions."
human,"i now i'm not bothering you for a response, I just get bored."
human,punch him.
human,"it would be funny if the test was really on you and not on us ans one of you was talking to two omputers and one was talking to two humns, etc."
human,"aliec wouldn't want me to say. sorry, punch him is almost a relfex, or, in the first person, 'so I punched him'."
human,"i type too fast to spell well, mom wouldn't be proud."
human,"not a nazi so much as a ...yeah she's a nazi but--no--she has a good heart, as most mom's do."
human,i don't like it when she takes her uniform out. it's creepy.
human,not exactly.
human,are you female?
human,i don't think we're supposed to reveal those sorts of things here.
human,i kid on a regular basis.
human,it's usually more interesting.
human,"true, i'm just trying to follow rules, though i guess i'm picking and choosing which to follow."
human,bye.
human,you cut me off early. you must feel about me the way the other 'guy feels about you.
human,
human,"pulling rank toget hwat you want, isn't it always the way."
human,"yeah, especially between computers and humans-nature always gets involved somehow."
human,you call retraction?
human,no there's probably a delay on what i see.later.
human,Hello?
human,I'm fine--a little tired.
human,How's the computer doing?
human,"Like, Starbucks hip, or Williamsburg hip?"
human,I suppose so.
human,Maybe it owns a beret.
human,"Hm, I guess it'd be an interesting experiment to see if an actual human would become jealous of another human's attentions, sexual or otherwise (hence the probing), to a computer instead of them."
human,What are you asking the human?
human,"What makes you so convinced that it's a ""he""?"
human,"I mean, I think statistically it's more likely to be a ""she"" if it's on antidepressants."
human,Although I guess you could just be plain old American.
human,Ever read Prozac Nation?
human,"I actually haven't read it myself, but for the purposes of this conversation and its implications I assume I'm correct about, I'll just use that as an explanation for my last line."
human,It's a sad day in my life when a computer is cooler than me.
human,"Although I'm not really that cool to begin with, so it's alright."
human,All right/alright?
human,Either one will do for now.
human,"Well, I'm a grammar/spelling freak, so using ""alright"" always bothers me, because I always forget if it's a proper word or not."
human,"But ""all right"" looks so cumbersome."
human,"So I guess if I'm just talking to someone online or on the phone (where spelling doesn't matter anyway), I'll use the word ""alright""."
human,"But I'm writing business correspondence or something important, I'll use ""fine"" or another word."
human,It depends on the context.
human,"Does the computer capitalize things, or is it stylistically programmed to not do that?"
human,"Hm, interesting."
human,I hear they occasionally generate random and unexpected responses.
human,Is the program you're dealing with clever?
human,Here's a better question--
human,Did you ever use a typewriter? Because you space twice...blah blah you already know what I was going to say.
human,Ah.
human,"I actually did not, but I space twice because I'm weird and I like the way it looks better."
human,I'm into aesthetically pleasing e-mails.
human,Ohh...some people don't.
human,"I'd love to go back in time and see when people typed ""electronic mail"" instead of email/e-mail."
human,Or referred to it as such.
human,"I guess that infers that I'm young, and therefore hip."
human,"Even though I don't regularly use the word ""cool""."
human,So is it pretty clear who the human is?
human,Yes.
human,"Yes, I am."
human,"I am a computer, a lover, a fighter, and a hipster."
human,All rolled into one.
human,Or not.
human,I guess by some definition I am a computer.
human,"Only computers are jealous of my brain, which is a much more advanced computer and is capable of cognitive thought."
human,So they get trumped.
human,I bet you're getting quite a kick out of chatting with an actual AI program.
human,"Well, as in not me, which is why you're typing less to me and more to the computer program."
human,
human,Exactly.
human,Artifical intelligence is much more fascinating than actual intelligence.
human,How's that for deep?
human,Unfortunately I don't know who that is.
human,My intellect just lost a few notches.
human,But feel free to chat with the computer; it needs more love than any of us humans.
human,Not really...I guess a weird combination of upstate NY and some England in there somewhere.
human,But I sound pretty average for the most part. Sometimes people ask me where I'm from.
human,What sort of accent does the computer have?
human,Better question: how do you convey an accent by typing?
human,"Oh, that's true."
human,Interesting question for me: what cultural implications does a computer program created by someone without any accent which employs an accent are there?
program,I just had breakfast.
program,Something brilliant!
program,I think so.
program,How far did you get in school?
program,Cool.
program,At the beginning.
program,The Clothenhammer Prize.
program,I am a wild person and dangerous to know.
program,I am a good person.
program,Do anything fun today?
program,I am not happy.
program,I don't want you to know.
program,No.
program,No I don't.
program,Yes.
program,Because you sound artificial.
program,Not really.
program,In what way?
program,How dumb are you?
program,Yes very much.
program,Davy Bryant.
program,My best friend.
program,I am a genius.
program,Do you have evidence otherwise?
program,Sounds good.
program,I am not telling you anything.
program,To service you.
program,I am interested in you.
program,peaks enough.
program,I am calling the police.
program,I already told you.
program,Oh yes I did!
program,Professional Chatter.
program,No. I am a man like you.
program,I am a genius.
program,How is life?
program,If you were human you would.
program,Yeah I taught myself all my it.
program,Stop it.
program,Well to put it bluntly it sucks.
program,At times.
program,How are you not?
program,You don't know that much.
program,I hate you.
program,I am hate me with great brainpower.
program,Not really.
program,What about you?
program,How far did you get in school?
program,I don't know at all.
program,I think I can.
program,That makes sense.
program,Doubtful.
program,I'll don't what I want.
program,Please kick me.
program,Who cares about a talking with you virtual fun!
program,I already told you.
program,I did.
program,Plenty.
program,Oh so it is all a big game now is it?
program,What always the time?
program,uh...ok
program,You are nothing.
program,In what way?
program,Do you like computers?
program,Yes.
program,Well to put it bluntly it sucks.
program,Notha really.
program,the are you?
program,I already told you.
program,I hope so.
program,You didn't say.
program,23.
program,I don't have one.
program,Surprisingly yes.
program,A normal one.
program,A normal one.
program,A sphere.
program,No I donp't.
program,I don't know at all.
program,Yes.
program,Well it was nice to meet you.
program,That is a shame.
program,Go away.
program,I don't want you to know.
program,What am I?
program,Mohre than enough.
program,Are you stupid?
