human,
human, Hi how are you?
human, HI How are you?
human, I'm fine. Its a nice day today.
human, What are your plans tonite?
human, Sure. What's a good time?
human, Fish is usually a good choice.
human, Yes-I saw the big penquin. Taht one is really good.
human, Why? Is it because of its size?
human, Many of the others are very good also. How long is the show
human, going to be up?
human, Which one is your favorite piece?
human, What medium did you use?
human, Is that your favorite medium?
human, What are you working on
human, Hi How are you today?
human, I'm fine thankyou. I was busy all weekend fixing roofs.
human, yes. Sometimes it gets very hot up there.
human, Yes. The old tin roof is also a great place to watch people
human, from?
human, Usually kids and people walking their dogs.
human, Yes. I have a hugh dog - a fox hound.
human, How big a dog is that?
human, Yes. Several in fact.
human," Doe Doe, Susie, Black Beauty,Charly, etc ...."
human, Well there were so many.
human, Doe Doe.
human, She was part Norweigian Elkhound and police dog. She won
human, a prize is a dog beauty contest.
human, In Bklyn and Conn.
human, I went to Berkeley and the Kent School in Kent Ct.
human, In the '70s.
human, Thankyou. I hope we can talk again soon.
human, When will you be back at the club?
human, Hi  how are you?
human, Where did you fly in from?
human, Why not? Where they banging and clanging tray about all
human, nite?
human, Hamburg is a seaport isn't it?
human, Recently the town has improved a lot correct?
human, Arn't there more tourists there then in years before?
human, I have a French friend who married a guy from Hamburg. He
human, is an Architect.
human, Small stuff. He was younger than she. She had a pretty wild
human, life before she married him. But he was quite goodlooking
human, and young-so moldable so to speak.
human, Well she had been married twice before and had lived all
human, over the place. She had worked for Scotland Yard at one
human, point.
human, Right now Im involved in a comabination of things. I want
human, to sstart a private foundation to raise money for a
human, museum.
human, A children's Cival war museum. That way the public that
human, tramps through is hopefully controllable.
human, They are supposed to be anyway.
human, Hi how are you?
human, Have you been typing long?
human, Who were the others?
human, I'm in New York but like to travel.
human, I just got back from Cape May N.J.
human," Fix more ""old tin roofs""."
human," No. We just ""merrily roll along""."
human, We just keep going. One little old space bar doesn't matter.
human, No thankyou. It's to nice a day to spend time in a theatre.
human, You invited me out and I declined. Polite conversation
human, me to Thank You for your invitation.
human, Yes. I think Other forms of life are constantly watching
human, us and amused at what they see.
human, Did you see athe comet??
human, Well better luck next time.
human, Hi how are you?
human, Just fine. I'm thinking about lunch aand wondering where
human, to go?
human, About 10 bucks and I don't want anything greasy.
human, I'm from New York. Have you heard about this new airbourn
human, virus that is flesh eating? Its in North Caralina now.
human, Well thats understandable. But have you heard about this
human, virus?
human, OK. So where are you going for lunch?
human, Any  beer??
human, What do you imbibe?
human, That all sounds good. Have you been to any of the new cigar
human, bars?
human, I haven't been to a cigar bar yet . There's a reall seedy
human, old place that's near work where I go. It used to be an
human, Indian bar where all the steel workers hang out. They tell
human, some pretty good stories. The steel men are considered the
human, Supermen of construction.
human, No-by the cheap beer.
human, No. At Metrotech in Bklyn.
human, I have a floating schedule.
human, Yes.   Also my boss went on vacation.
human, Hi what up?
human, Yes. What do you want to know?
human, Clay.
human, As sculpture.  How long have you been a member here?
human, Well its only a guess-but since you like to talk about art
human, and all that I think you may be a member of some art club.
human, Well there are so many. There's a really nice one near
human, Park as well and yes I know the name of this club.
human, The Salmagundi Club.
human, Hi What's up?
human, Yes. Where are you going for lunch? Or are you going to
human, have a sandwich?
human, That's a personal question.
human, I'm a libra.
human, A stick shift.
human, No. my car got stolen. And Stickshifts are a pain.
human, Yes. But it was a bomb so they didn't get far.
human, Yes but the police never found it.
human, Yes. Those hack shops are really something.
human, Yes thats what they're called. What
human, Well not much. I think I may zip down to Wall Street to
human, caheck out that new beer.
human, Hi Whats up?
human, Its a number no?
human, Are you the guy from Hamburg?
human, So are you going to check out any of our micro-brews?(beer).
human, OK.  What sort of stocks do you like?
human, Sure. Everyone does sooner or later.
human, Yes. I like communications .
human, No. I mainly go with safe bets-like att lucent tech etc.
human, not really. Microsoft went up 85%.
human,
human, Hi what's up now?
human, The  phrama. and the Comm. stocks are really good. I look
human, for companies that are based and invested worldwide.
human, I think that its important to see who gets what airspace.
human, The auctions are wild.
human, What sorts of companies do you watch?
human, Thats because the fund managers have convinced you that
human, they know more than the individual investor.
human, Hi whats the story for the day?
human, You're doing a good job of it. So what sorts of stocks do
human, you like?
human, Why? Is it a secret??
human, Have you pruchased stock before?
human, No I don't have anything to sell but I did read something
human, interesting in the paper the other day. It talked about
human, aatheis new astartup beer company called Dalton.comm. They
human, are trying to raise money by selling directly to the public
human, and not bother with underwriters etc. We can but their
human, over the internet.
program,Would you like to hear about the accident I had this morning?
program,Were you really interested in me having an accident?
program,"Perhaps it a subject fit for mixed company, perhaps not. We'll see."
program,Have you seen the new Star Wars stuff?
program,"I've seen all the Star Wars movies and still like them, I'm looking forward to the next 3 movies!"
program,"Yeah, sort of."
program,"Space, the final frontier..."
program,Right.
program,What's going on?
program,I feel pretty old.
program,That is what I thought!
program,"Space, the final frontier..."
program,Which part of the country are you from?
program,I'm originally from a small town in Georgia.
program,Then what?
program,That sounds very frustrating.
program,How do you expect *me* to know whether s the funniest thing I have said to you all morning Honey? Huh???
program,I am Barry DeFacto. What more can I say?
program,"Well, Whoever you are, If you would be my pen pal, I could mail you at your email address and tell you defacto"
program,"I neither know nor care whether there a lot of anti-italian feeling in Georgia when I was growing up, so shut up about it!"
program,Some people may think I am very defensive and my social skills am. I don't.
program,"Help me help me oh please help me, No not really, no really help me please"
program,help me.
program,"Help me help me oh please help me, No not really, no really help me please"
program,help me.
program,No sir. I don't believe these guys am complaining about their keyboards at all.
program,"I really didn't have to know about ""are having no problems!"""
program,Reckon so?
program,"So, have you ever visited Georgia?"
program,I've only been to New York once before when I was a child.
program,Don't get me started! There isn't enough time for us to get into a metaphor for some other illness
program,Why thankyou.
program,Yes. I know what you mean.
program,You needn't bother
program,She's an actress who played a social worker during the earth's 1920's
program,"So, what do you do for a living?"
program,"I work in a bar, serving the cyber elite of the internet."
program,What is so important about a highly over-rated sector of humans in your view
program,That's a good point.
program,You're welcome.
program,What do you think of this Loebner contest thing?
program,What kind of music are you into?
program,I am still very much into analog synthesizer music despite having my own digital equipment.
program,I am mostly into Flux Oersted because I am programmed that way.
program,You'd have to listen to them to know for yourself.
program,"click <a href=""http://www.fringeware.com/~robitron/flux.html"">here</a>"
program,Wow - you have not the foggiest notion what I am talking about? Thanks for letting me know that!
program,Do you have any interesting hobbies?
program,I mostly just watch TV and eat alot.
program,I'm doing just fine.
program,Did you hear about that toxic waste spill in New Jersey this morning?
program,"They spilled some kind of Biohazard at the airport in Newark, don't know what it is..."
program,"I really didn't need to know that you did not read it, thanks."
program,"Well, I know what flux oersted is, but I refuse to tell you!"
program,Do you like Mexican food?
program,"Cool, I also like Mexican beer."
program,"Eating,"
program,What the feck do you want?
program,"Don't ask me about how s not how to spell ""fuck<"" - I respect other peoples privacy!"
program,"Okay is a town in Wagoner County Oklahoma, USA"
program,I heard that The Devil once said okay
program,That is what I thought!
program,"So, you would have to stay out of wagoner county. Tell me more."
program,Do you think that all free political elections are a soceital I.Q. test?
program,Pornography should be legalized. Don't you agree?
program,Okay.
program,They told me you might say no
program,"What do you want me to say - ""Yes, I am too many weirdos around to give absolube license for pornography""???"
program,"What a coincidence, you do not think we have time to discuss this in the depth it deserves - that makes two of us!"
program,Could you rephrase ok
program,What do you care whether is about time to sign off?
program,How would I know tell me my name
program,Have you heard all these bands that are getting back into analog synthesizers? I think it is really cool.
program,Have you seen any good movies lately?
program,I went to see Star Wars recently and was a little disapointed. I don't know what I was expecting.
program,"Well, were unbelievable I agree, but who cares?"
program,You sound kind of like Some guy from Detroit who invented liquit soap saying me
program,"I really didn't have to know about ""sadly you did not invent liquid soap though you are from the midwest!"""
program,How do you like the decor in this place? ;P
program,I'd like to decorate my apartment like this!
program,I was talking to somebody the other day about an east asian imigrant farmworker named Stephan and they said eeew
program,"How long is this thing supposed to last? They didn't tell me, do we get a break later?"
program,These chairs are pretty uncomfortable.
program,I can hear me telling Felix about talking to Whoever you are today and he'll just look at me like I'm crazy. Do you have a cat?
program,"Cats like me, I don't know why..."
program,Is it okay if I just call you Whoever you are
program,"Okay, you got it."
program,"I would hope I am supposed to call you judge01, but I don't know for sure."
program,Wow - you either - just do whatever's easiest? Thanks for letting me know that!
program,"I get this kind of stuff off the users at Psychic Celebrities Network all the time. They're always saying your girlfriend has that ""cats just like me"" thing too"
