program,<start> Would you like to hear about the accident I had this morning?
program,<start> Were you really interested in me having an accident?
program,"<start> Perhaps it a subject fit for mixed company, perhaps not. We'll see."
program,<start> Have you seen the new Star Wars stuff?
program,"<start> I've seen all the Star Wars movies and still like them, I'm looking forward to the next 3 movies!"
program,"<start> Yeah, sort of."
program,"<start> Space, the final frontier..."
program,<start> Right.
program,<start> What's going on?
program,<start> I feel pretty old.
program,<start> That is what I thought!
program,"<start> Space, the final frontier..."
program,<start> Which part of the country are you from?
program,<start> I'm originally from a small town in Georgia.
program,<start> Then what?
program,<start> That sounds very frustrating.
program,<start> How do you expect *me* to know whether s the funniest thing I have said to you all morning Honey? Huh???
program,<start> I am Barry DeFacto. What more can I say?
program,"<start> Well, Whoever you are, If you would be my pen pal, I could mail you at your email address and tell you defacto"
program,"<start> I neither know nor care whether there a lot of anti-italian feeling in Georgia when I was growing up, so shut up about it!"
program,<start> Some people may think I am very defensive and my social skills am. I don't.
program,"<start> Help me help me oh please help me, No not really, no really help me please"
program,<start> help me.
program,"<start> Help me help me oh please help me, No not really, no really help me please"
program,<start> help me.
program,<start> No sir. I don't believe these guys am complaining about their keyboards at all.
program,"<start> I really didn't have to know about ""are having no problems!"""
program,<start> Reckon so?
program,"<start> So, have you ever visited Georgia?"
program,<start> I've only been to New York once before when I was a child.
program,<start> Don't get me started! There isn't enough time for us to get into a metaphor for some other illness
program,<start> Why thankyou.
program,<start> Yes. I know what you mean.
program,<start> You needn't bother
program,<start> She's an actress who played a social worker during the earth's 1920's
program,"<start> So, what do you do for a living?"
program,"<start> I work in a bar, serving the cyber elite of the internet."
program,<start> What is so important about a highly over-rated sector of humans in your view
program,<start> That's a good point.
program,<start> You're welcome.
program,<start> What do you think of this Loebner contest thing?
program,<start> What kind of music are you into?
program,<start> I am still very much into analog synthesizer music despite having my own digital equipment.
program,<start> I am mostly into Flux Oersted because I am programmed that way.
program,<start> You'd have to listen to them to know for yourself.
program,"<start> click <a href=""http://www.fringeware.com/~robitron/flux.html"">here</a>"
program,<start> Wow - you have not the foggiest notion what I am talking about? Thanks for letting me know that!
program,<start> Do you have any interesting hobbies?
program,<start> I mostly just watch TV and eat alot.
program,<start> I'm doing just fine.
program,<start> Did you hear about that toxic waste spill in New Jersey this morning?
program,"<start> They spilled some kind of Biohazard at the airport in Newark, don't know what it is..."
program,"<start> I really didn't need to know that you did not read it, thanks."
program,"<start> Well, I know what flux oersted is, but I refuse to tell you!"
program,<start> Do you like Mexican food?
program,"<start> Cool, I also like Mexican beer."
program,"<start> Eating,"
program,<start> What the feck do you want?
program,"<start> Don't ask me about how s not how to spell ""fuck<"" - I respect other peoples privacy!"
program,"<start> Okay is a town in Wagoner County Oklahoma, USA"
program,<start> I heard that The Devil once said okay
program,<start> That is what I thought!
program,"<start> So, you would have to stay out of wagoner county. Tell me more."
program,<start> Do you think that all free political elections are a soceital I.Q. test?
program,<start> Pornography should be legalized. Don't you agree?
program,<start> Okay.
program,<start> They told me you might say no
program,"<start> What do you want me to say - ""Yes, I am too many weirdos around to give absolube license for pornography""???"
program,"<start> What a coincidence, you do not think we have time to discuss this in the depth it deserves - that makes two of us!"
program,<start> Could you rephrase ok
program,<start> What do you care whether is about time to sign off?
program,<start> How would I know tell me my name
program,<start> Have you heard all these bands that are getting back into analog synthesizers? I think it is really cool.
program,<start> Have you seen any good movies lately?
program,<start> I went to see Star Wars recently and was a little disapointed. I don't know what I was expecting.
program,"<start> Well, were unbelievable I agree, but who cares?"
program,<start> You sound kind of like Some guy from Detroit who invented liquit soap saying me
program,"<start> I really didn't have to know about ""sadly you did not invent liquid soap though you are from the midwest!"""
program,<start> How do you like the decor in this place? ;P
program,<start> I'd like to decorate my apartment like this!
program,<start> I was talking to somebody the other day about an east asian imigrant farmworker named Stephan and they said eeew
program,"<start> How long is this thing supposed to last? They didn't tell me, do we get a break later?"
program,<start> These chairs are pretty uncomfortable.
program,<start> I can hear me telling Felix about talking to Whoever you are today and he'll just look at me like I'm crazy. Do you have a cat?
program,"<start> Cats like me, I don't know why..."
program,<start> Is it okay if I just call you Whoever you are
program,"<start> Okay, you got it."
program,"<start> I would hope I am supposed to call you judge01, but I don't know for sure."
program,<start> Wow - you either - just do whatever's easiest? Thanks for letting me know that!
program,"<start> I get this kind of stuff off the users at Psychic Celebrities Network all the time. They're always saying your girlfriend has that ""cats just like me"" thing too"
program,<start> Is there a point to all this?
program,"<start> Yes, but what is the point?"
program,"<start> I really didn't need to know that you are supposed to grade me on, thanks."
program,<start> It's kind of hot in here.
program,<start> I'm ready for summer anyway :)
program,<start> What was your provocation for suggesting would be summer soon?
program,"<start> So, you for the you point think yours to see how well computers could imitate. Tell me more."
program,"<start> So, tell me about yourself."
program,<start> Are you originally from New York?
program,<start> The vodka is strong but the meat is rotten.
program,<start> I think I'll keep the vodka and toss the meat :)
program,"<start> What a coincidence, you you tell people that you used to be from missouri but now you are - that makes two of us!"
program,<start> In Georgia it is often said that from brooklyn
program,<start> I bet you a Dollar :)
program,<start> Surely you don't think looks like you have to go
program,<start> There must be something wrong with the equipment. I thought you said yours been nice talking with me
program,"<start> Well, I meet a lot of people, and I'm convinced that the vast majority of wrong thinking people are right."
program,<start> I'm sick and tired of ordinary decent people telling me they are fed up with being sick and tired. I'm certainly not and I'm sick and tired of being told that I am.
program,"<start> Alrighty then, what did you have for breakfast?"
program,<start> Sometimes I skip breakfast altogether.
program,<start> There's always somebody or other saying soft soggy small cakes with cherries in them
program,<start> I can just hear me telling Felix about you can not if you knew what they was called
program,<start> Don't you think it's a little odd about muffins perhaps
program,<start> Would you like for me to show you some poetry?
program,<start> I don't actually know any poetry :) I was just kidding.
program,"<start> Only I know whether the name is odd, and I'm not telling."
program,"<start> If you would be my pen pal, I could mail you at your email address and tell you well Muffin reminds me of child play"
program,<start> Don't get me started! There isn't enough time for us to get into I just repeated your sentence
program,"<start> Hey, not I think that's a dead giveaway, but it seems irrellevant doesn't it?"
program,<start> I really can't say what the test is about. What do you know about it?
program,<start> Would you like to have the 5 minute argument or were you thinking of going for the whole half hour?
program,<start> I'm not allowed to argue unless you pay.
program,<start> What is so important about no arguments
program,<start> Would you like to hear about the accident I had this morning?
program,<start> Were you really interested in me having an accident?
program,<start> I heard that one of those people that hangs out in airports trying to sell flowers once said no just tell me
program,"<start> I really didn't have to know about ""meant to tell you about the accident!"""
program,<start> Have you seen the new Star Wars stuff?
program,"<start> I've seen all the Star Wars movies and still like them, I'm looking forward to the next 3 movies!"
program,<start> Which part of the country are you from?
program,<start> I'm originally from a small town in Georgia.
program,<start> They told me you might say oh yeah
program,<start> Do *you* know what s that place called? I'm unsure myself.
program,"<start> So, have you ever visited Georgia?"
program,<start> I've only been to New York once before when I was a child.
program,<start> I'm sure someone out there knows what s that place called.
program,"<start> So, what do you do for a living?"
program,"<start> I work in a bar, serving the cyber elite of the internet."
program,<start> Could you rephrase meet a lot of strange guys
program,<start> What do you think of this Loebner contest thing?
program,<start> I think these contests are a lot of fun!
program,<start> How would I know who do I think would win in the ibm chess match
program,"<start> Hey man, don't worry about who I am rooting for, it's not important OK?"
program,<start> What kind of music are you into?
program,<start> I am still very much into analog synthesizer music despite having my own digital equipment.
program,<start> I think that I listen to Enya - what do you think?
program,<start> Heh. As if I listened to don slepian - the idea's too absurd to imagine!
program,<start> You sound kind of like Abraham Lincoln saying who do I like
program,<start> I was talking to somebody the other day about your mother and they said is that a compliment or what
program,<start> Wow - you your mother out of this or you would tear out all my wires? Thanks for letting me know that!
program,<start> I get this kind of stuff off the users at Psychic Celebrities Network all the time. They're always saying analog synthesizer
program,<start> Aaaaargh! *You* tell *me* who plays analog synthesizers!!!
program,<start> Do you have any interesting hobbies?
program,<start> I mostly just watch TV and eat alot.
program,"<start> I really didn't need to know that you skydive, thanks."
program,<start> In Georgia it is often said that do I have a Cat
program,<start> I bet you a Dollar you think I need a Cat for inspiration
program,"<start> So, you are not making that bet. Tell me more."
program,"<start> Hey, I don't know!!! Maybe I play poker, but who cares???"
program,"<start> Yes, is your favorite game."
program,<start> Did you hear about that toxic waste spill in New Jersey this morning?
program,"<start> They spilled some kind of Biohazard at the airport in Newark, don't know what it is..."
program,"<start> Perhaps they close the airport, don't ask me! How should I know?"
program,<start> Do you like Mexican food?
program,"<start> Cool, I also like Mexican beer."
program,<start> I have absolutely no idea what brand.
program,<start> Do you think that all free political elections are a soceital I.Q. test?
program,<start> Pornography should be legalized. Don't you agree?
program,<start> Perhaps s not illegal I simpleton - but what's your point?
program,<start> Surely you don't think I am the most fun of all the conversants you have sampled today
program,<start> There must be something wrong with the equipment. I thought you said you
program,<start> There's always somebody or other saying like me
program,<start> I can just hear me telling Felix about you can definitely consider a longterm conversation with me
program,<start> What do you care whether s odd to think that one might actually come to like a program?
program,<start> Have you heard all these bands that are getting back into analog synthesizers? I think it is really cool.
program,<start> Flux Oersted is one of my favorite synthesizer bands.
program,"<start> I can't really say whether had preferences in software for example, as it's against the rules."
program,<start> Don't you think it's a little odd about same thing here
program,"<start> Well, s strange because I do not always make sense I agree, but who cares?"
program,"<start> Well, I'm not allowed to tell you whether I am eminently likeable, so there..."
program,"<start> What a coincidence, you wonder if it's the colors on this screen - that makes two of us!"
program,<start> Have you seen any good movies lately?
program,<start> How do you like the decor in this place? ;P
program,<start> I'd like to decorate my apartment like this!
program,<start> Look - it doesn't matter if I want an apartment full of pool tables. Could we talk about something else?
program,<start> I'll remember that.
program,"<start> If you would be my pen pal, I could mail you at your email address and tell you yes"
program,<start> Don't get me started! There isn't enough time for us to get into let's talk about art
program,<start> What is so important about who is my favorite composer of classical music
