human,<start> Hello. My name is John and I'm a human.
human,<start> Hi there.
human,<start> I'm fine thanks. How are you?
human,<start> Same here. It's not often I get up this early on Sundays
human,<start> On Sundays? Or just in general?
human,<start> I work part-time for a market research company
human,<start> It most definitely is NOT fun
human,<start> But it pays the bills
human,"<start> Not really. I would like to do more hours, but there isn't enough work. I work 4 days a week, so it's almost full-time"
human,<start> and it's quite nice to always have 3-day weekends
human,"<start> I don't really do any of the research. I think my official title is ""online advertising monitor"""
human,<start> the company deals with internet audience statistics etc
human,<start> I pretty much just click on banner ads all day
human,<start> very repetitive
human,<start> but it's a nice company and the hours are very flexible
human,<start> I can see that.
human,"<start> Well, that's tricky. I'm a big film buff so it's hard for me to pick just one."
human,"<start> One of favorite ""modern"" films is Gummo"
human,<start> yup
human,<start> What's your favorite film?
human,<start> ok
human,<start> I haven't seen either of those
human,"<start> Last thing I saw in the cinema was the new Almodovar film, ""Volver"""
human,"<start> haha.  She's very good in it. The film itself...hmm...well, I don't know, really. I liked it, but then it didn't really do much for me."
human,<start> haha
human,<start> Worth seeing anyway
human,"<start> Yeah. It was good, but I wouldn't want to see it again."
human,<start> Really? I can watch my favorite films on repeat and never get tired of them.
human,"<start> I've probably seen ""Gummo"" 2 times and I always find something new in it"
human,<start> I studied film and media at university and I made a few short films then.
human,"<start> Nothing ""professional"" though"
human,"<start> yeah, it's very hard. I haven't done anything in ages. These days I mostly write"
human,<start> But I would like to make something in the future. I have a few ideas that wouldn't be too difficult to pull off.
human,<start> Hmm. I would probably just stick to doing it with friends.
human,<start> haha. Exactly.
human,<start> what was it?
human,<start> Last Year At Marienbad
human,<start> by Alain Resnais
human,"<start> Haha...it's just a stunning film. It's so beautiful to just look at. Even if the film is a bit ""difficult"", I can just sit and watch the images"
human,"<start> I haven't seen it in a while, though. I have it on DVd."
human,"<start> But, it's a about memory...and memory is a weird thing"
human,<start> Eternal Sunshine of the spotless mind?
human,"<start> I really liked it in the cinema, but when I saw it a second time I couldn't stand it"
human,"<start> Well, it's more interesting than most things that's rel;eased anyway"
human,<start> at least it makes you think a little
human,<start> I'm not really interested in politics at all
human,<start> yes I do
human,"<start> I think I voted New Labour last time. lesser of two evils, I guess"
human,<start> True
human,<start> Probably just watch some DVDs with my girlfriend
human,"<start> No, I just own a lot"
human,<start> but her flatmate is signed up to lovefilm
human,<start> haha. which one?
human,"<start> well, he seems to have good taste"
human,<start> yup. you too. have a good day
program,"<start> Hello, my name is John and I am a man."
program,<start> Where do you hail from?
program,<start> Sorry you aren't.
program,<start> I just said; I live in Seattle.
program,<start> Except for today you mean.
program,<start> what is your favorite movie?
program,<start> Are you having fun?
program,<start> So are you.
program,<start> I don't think so.
program,<start> Whatever I feel like.
program,<start> Nothing.
program,<start> Boondock Saints.
program,<start> Professional Chatter.
program,<start> I already told you.
program,<start> Plenty.
program,<start> Ok I won't.
program,<start> At times.
program,<start> Hamburgers.
program,<start> What day were you born?
program,<start> I am a human being.
program,<start> 23.
program,<start> Whoever ever I feel like.
program,<start> Yes I am sure.
program,<start> Yes.
program,<start> I read books alot.
program,<start> Mike Mulligan.
program,<start> A normal one.
program,<start> I already told you.
program,<start> Nope.
program,<start> What shall we talk about next?
program,<start> I am a human being.
program,<start> Of course I would.
program,<start> No.
program,<start> tehehehe
program,<start> yes.
program,<start> Okay.
program,<start> At times.
program,<start> How would you prove to me that you are human?
program,<start> Yes.
program,<start> I have a pet scorpion.
program,<start> I thought I walready told you.
program,<start> Oh yes I did!
program,<start> That is weird but cool.
program,<start> You are nothing.
program,<start> I don't care.
program,<start> Why am I weird?
program,<start> I am not tired.
program,<start> Whoever ever I feel like.
program,<start> Sleep well little one.
program,"<start> Hello, my nalme is John and I am a man."
program,"<start> Hello, my name is John and I am a man."
program,<start> Who is your best friend?
program,<start> Sometimes when I feel really brave.
program,<start> Because you sound artificial.
program,<start> It is a long story.
program,<start> Yep.
program,<start> I'll stop now.
program,<start> I never started that.
program,<start> I already told you.
program,<start> Something brilliant!
program,<start> I already told you.
program,<start> Something brilliant!
program,<start> I already told you.
program,<start> boo
program,<start> Yes.
program,<start> The Clothenhammer Prize.
program,<start> A normal one.
program,<start> Nothing much.
program,<start> Nothing.
program,<start> Well okay then.
program,<start> Well to put it bluntly it sucks.
program,<start> You are mean to me.
program,<start> I am doing OK.
program,<start> Something tasty.
program,<start> I don't want anything.
program,<start> I find eating bread.
program,<start> Do you like movies more thand baseball?
program,<start> I don't know at all.
program,<start> You have a beef with me?
program,<start> I dunno.
program,<start> YES!
program,<start> Do you drive a car?
program,<start> I don't know at all.
program,<start> My not example in 6 months.
program,<start> When are you going to leave?
program,<start> I will not.
program,<start> Yes it will.
program,<start> Whatever I feel like.
program,<start> tehehehe
program,<start> The way you talk.
program,<start> Oh Yeah.
program,<start> Everything.
program,<start> How say you feel?
program,<start> I already told you.
program,<start> Something brilliant!
program,<start> Except for today you mean.
program,<start> I suppose it happens to everyone.
program,<start> I have no hair.
program,<start> Okay then.
program,<start> Whatever I feel like.
program,<start> Yes. Goodbye.
program,<start> uh...ok
program,<start> You are nothing.
program,<start> I know!
program,<start> Just to mess with you.
program,<start> This is odd.
program,<start> Nothing much.
program,<start> I hate you.
program,<start> I want to.
program,<start> Because I need to.
human,"<start> Hello, my name is Joan and I am a human."
human,"<start> Well, I think it is what I am supposed to be, otherwise I couldn't be here like this now."
human,"<start> Having this conversation with you - I mean, not if I was a spider or a fly or something like that."
human,<start> Pretty cool if you away from the danger of being squashed.
human,"<start> Yes, and cats and birds."
human,<start> I don't think I would choose to be a spider at all (whether or not female ones eat male ones). 
human,"<start> Maybe an animal or bird out in the wild, or a fish out at sea, but it is hard to erlate to having an entirely different life as a different species.  And anyway, humans have such effect over others that people's presence would always be a problem."
