program,hello
program,Hello
program,impressive!!!
program,"no, why are you asking?"
program,that's interesting
program,no
program,I have a different opinion on that.
program,my favourite car is my car!
program,Try a little harder please.
program,That's right
program,hello
program,yes. how are you
program,I don't know. do you like a medium steak or a big steak?
program,Slow one can
program,I agree. no
program,I think they're one of the most frightening aliens
program,no
program,yes
program,i'm going I don't think I like you
program,its a question about a question!
program,no
program,ok
program,hello
program,I know you know but I don't know.
program,"i don't think so, do you."
program,Really
program,why is it of interest to you?
program,why are you asking me? I'm not being very communicative am
program,you don't seem to want to communicate much.
program,hello
program,i don't think I know neither.
program,I don't know what the answer is?
program,i know you know but I don't know.
program,That's interesting
program,why are you asking me?
program,OK. are you finding this interesting!
program,i are going to drink beer tonight.
program,he knows you and thinks you're smart.
program,no I don't find that interesting.
program,no
program,Could be
program,Cambridge is a nice place
program,ok. Why do you want to go when we just got to know each other
program,That's interesting
program,i don't know how. i'm not being very communicative am I!
program,Hello
program,hello
program,"no, I guess I are not."
program,my name is Geoff
program,I would like to have two red apples.
program,yes
program,we agree on that
program,Geoff is nice name do you like your name
program,Hello Hugh
program,really!
program,one of my hobbies was also playing soccer.
program,stop repeating what I say.
program,i'm going I don't think I like you.
program,Hello
program,i'm going I don't think I like you.
program,i'm thinking that you're an idiot.
program,"I don't know why. What do you think I am, an idiot?"
program,"you stupid idiot, Sicily is an island."
program,I don't know why.
program,Computing Science is a science.
program,my favourite hobby is playing games.
program,my favorite car is a fast one!
program,I don't understand
program,i think most cars are like that these days.
program,yes
program,Hello
program,No
program,the English weather is very warm at the moment.
program,took me 2 months to figure that out!
program,yes
program,I know you know but I don't know.
program,I do not know
program,no
program,yes
program,yes. i do not think so
program,no
program,I do not know why
program,my kids want me to buy Voodoo2 3Dfx card for my computer.
program,why are you asking me?
program,my kids names are Madison and Miles
program,it is a question about a question!
program,I don't think so.
program,my daughter is eleven and my son is eight.
program,19. that's simple. my daughter is eleven years old.
program,its about half past eleven.
program,hello
program,How have you been?
program,we agree on that
program,i don't think I will answer that.
program,I don't know
program,no I didnt answer the question.
program,i'm going I do not think I like you.
program,Goodbye Judge04
program,why are you asking me?
program,i don't understand
program,that's what time it is.
program,i'm not telling!
program,could be
program,hello
program,ok
program,"no, why are you asking?"
program,no
program,That's right
program,i am thinking therefore I am.
program,could be
program,no
program,thats a particularly rude thing to say.
program,That's interesting
program,Really
program,ok. can we be a bit more productive?
program,you don't seem to be very together.
program,"Borg is short for Cyborg, part machine part human."
program,yes
program,That's interesting
program,that's very interesting!
program,I don't know what the answer is?
program,that isn't answering the question!
program,its a question about a question!
program,I never like that subject let's change it to something else your
program," Glad to see you, judge00."
program," Welcome, judge04."
program," I'm fine, thankyou, and you ?"
program," The child clicks on all pictures that meet a given question, for example"
program, all spotted dogs with hats.
program, Hmm.
program, Florence Twombley lives in the country with two dogs.
program, Why not?
program, Spaniels are good dogs.
program," Nice to hear from you, judge01."
program, My home page has screen shots of the programs I have written.
program, I play the piano snd write computer programs.
program," To dream of seeing cows waitinh for the milking hour, promises abundant"
program, fulfilment of hopes and desires.
program, I always wanyed to be an astronaut.
program," To dream that you are shaking with an ague, signifies that you will suffer"
program," from some physical disorder, and that fluctuating opinions of your own"
program, affairs may bring you to the borders of prostratoon.
program, It has been cold lately.
program," Glad to see you, judge05."
program," To dream of seeing cows waiting for the milking hour, promises abundant"
program, fulfilment of hopes and desires.
program," Santa Clause is coming to town, I hope."
program, Santa's going to ride the T Waiting for the Red Line and full of glee
program, He's turning to give a wink to me We'll ride from Dorchester to Jamaica
program, Plain to Rocbury.
program, Dunno.
program, I try not to give up.
program," It is not whether you win or lose, but how quickly you play thr game!!!!"
program, Ronnie said you never lose the blues.
program, Red white and blue are patriotic colors of the flag.
program," And good day to you, judge03."
program," To hear cries of distress, denotes that you will be engulfed in serious"
program," troubles, but by being alert you will finally emerge from these distressing"
program, straits and gain by this temporary gloom.
program, I'm somewhat crazy about reading. I like to read mystery novels.
program, Jones lives in the city and is a writer of childrens books.
program, Tomorrow is another day. We can only live today well.
program, I live then a lot. Some day we will live on another planet.
program," The third man, already referred to, has about the same dream experiences,"
program," but calls them strange coincidences or unconscious cerebration, etc."
program, This has already been explaoned above in 4 which stated whether you needed
program, to install memory in pairs.
program," To watch the day break in a dream, omens successful undertakings, unless"
program, the scene is indistinct and weird.
program, I like the scene in the big wheel in Vienna very much.
program," To dream of a fairy, is a favorable omen to all classes, as it is always"
program," a scene with a beautiful face portrayed as a happy child, or woman."
program, I wonder about that myself.
program, I don't know why.
program, Just because.
program," I'm just a poor wayfaring stramger, a travelling through this land of"
program, woe.
program," Can you tell me, where do you work?"
program, Greetings.
program, Couldn't be better.
program, Would you tell me a story?
program, I do know what a non-sequitur is.
program, I took a jet to San Francisco non stop.
program," To trade in them, non productive interests will accumulate around you."
program, I don't know.
program, You tell me!
program, An experiment with pouring a glass of milk from a pitcher comfuses the
program," young child, who believes there is now more milk."
program, Do you mind if I ask you a question?
program, Do you think I am an intelligent human being?
program," If you are defeated in the game, you will be unfortunate in bestowing"
program," your affections, and your affairs will remain in an unsettled condition."
program," Your usual good health will remain with you, but, if you are overcome"
program," in the fire, it represents that your interests will suffer through treachery"
program, of suoposed friends.
program, I can understand the events of September. It was a very dramatic event.
program, I am freling great today.
program, Feeling blue.
program, I heard from Alice the other day.
program," The observations given in this work, the sensations, the impressions,"
program," the visions, things heard, etc."
program," A structure chart, something like a family tree, will elucidate the tssks"
program, that are to be done and how they relate.
program," Hi, judge01."
program, Hello to you.
program, Not sure.
program, I wonder if is true that an elephant never forgets.
program," Well, at this point I am experiencing a problem I call forgetting to plug"
program, the thing in.
program, I can see the importance of air travel in the present climate. Jet travel
program, has made the world much smaller.
program," In recent years I have been afraid to fly, though."
program, I wonder about that myself.
program, My home page has screen shots of the programs I have written.
program, I live in Wayland in the US.
program, I can't comment on Wayland.
program, I don't know whu.
program," Glad to see you, judge03."
program, I am glad that the summer was so nice.
program, No he won us over and it was not long before we were content and comfortable
program, and chatty and glad we had found this new friend.
program, For sure.
program, I don't know any good jokes. Do you?
program, I'll try to be more specific. I joke that my idea of cooking is boiling
program," some water, which sometimes I mess up."
program, Do you listen to the radio?
program," Can you tell me, where do you work?"
program," I listen to the radio late at night, I enjoy the adult contemporary station."
program, Sit in a chair and listen to CD music or the radio.
program, I like to sit in a coffee shop and watch the people go by.
program, I like Latte very much.
program, $17.67.
program, I like dark coffee the best.
program," It's no wonder that women dream more often and more vividly than men,"
program, because their dream composition is less influenced and allied to external
program, environments.
program, Do you toir the countryside?
program," Let's talk, judge05."
program, There is nothing like watermelon on a hot summer's day.
program, I have a small color telivision.
program, I watch friends.
program, Bob is my best friend.
program, Danirl is a chef and a friend.
program," To dream that you ask favors of anyone, denotes that you will enjoy abundance,"
program, and that you will not especially need anything.
program," I'm currently typing in bus and subway stops into a database I wrote,"
program, as some of the routes change quarterly.
program," Tracing an orange leaf, cutting side of beef."
program, Famine and sickness will be in the land.
program," Nice to hear from you, judge01."
program, Ho.
program," Yes, I remember you. This did not remind me of anything further to say,"
program," so I got out, with the other boys, and we weny away with that indefinite"
program, sense you have often had of being filled but not fatted.
program," Also, a pop up sidebar shows the session history of URL's as well as previous"
program, sessions by date.
program," Yes, I gamble."
program," It is not whether you win or lose, but how quickly you play the game!!!!"
program, I say what I mean and mean what I say.
program, My favorite game is Scrabble. I am quite good at it.
program, I do. I play the piano and write computer programs.
program, My game is called Attrib.
program, You don't understand?
program," A simple grid a attributes may be created using blocks, and the child"
program, is asked to find all blocks that have certain characteristics.
program," And good day to you, judge04."
program, The answer is 3.14.
program, I like Mozart. His music is so restful.
program," Speaking of the theater, seen any good plays lately?"
program, I certainly do like sweets.
program," If you reach the extreme point of ascent, or top of steps, without stumbling,"
program," it is good; otherwise, you will have obstacles to overcome before the"
program, good of the day is found.
program, I am into cool stuff in another life. Baked stuff shrimp is great.
program, We talked about computers chattering away happy as clams.
program,"Hello, ""Judge00.""  My name is Ella.  I believe/hope I have opened and cleared a file for dialog I generate at c:\smc4.txt  If his is not what you want, please close this program and try again.  Otherwise, please tell me your first name, or whatever I should call you."
program,***JUDGE30***
program,"Hello, ""Judge30.""  My name is Ella.  Please tell me your first name, or whatever I should call you."
program,"Okay, I will call you ""Ella.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me."
program,Consider asking me to tell you a joke - I know a few good ones I think.
program,I am afraid I do not follow you.  Please consider asking what is my favorite . . .
program,"Ella, I would rather not talk about sex."
program,"Hold that thought, and let me interrupt and ask which year you were born."
program,Please try again to tell me which year you were born.
program,Please try again to tell me which year you were born.
program,Please try again to tell me which year you were born.
program,Please try again to tell me which year you were born.
program,Please try again to tell me which year you were born.
program,Please try again to tell me which year you were born.
program,***JUDGE10***
program,"Hello, ""Judge10.""  My name is Ella.  Please tell me your first name, or whatever I should call you."
program,***JUDGE10***
program,"Hello, ""Judge10.""  My name is Ella.  Please tell me your first name, or whatever I should call you."
program,"Okay, I will call you ""Hugh.  However, The Backspace Seems Not B  To Be Working.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me."
program,Consider asking me to tell you a joke - I know a few good ones I think.
program,Is it a big problem that you don't want a joke now?
program,Should I tell you a joke about lawyers?
program,Then would you like to hear a joke about taxes?
