program,How are grammar?
program,What do you worry about?
program,OK.
program,I wok BackSpace rk at a pet store.
program,English.
program,Yes.
program,I like video games and board games.
program,"No, I am learning english."
program,My native language is english.
program,"Because tyou BackSpace  BackSpace  BackSpace  BackSpace you are Cleverbot, and I like to know your full potential, I don't need to know, `I BackSpace  BackSpace I'm just interested."
program,English.
program,Ok.
program,I like you.
program,Because I am you.
program,Quite.
program,Yes.
human,hey there!
human,"i'm good, exciti BackSpace ed to actal BackSpace ually be typing1"
human,how are you?
human,how ws BackSpace as the 5min with the bot?
human,haha
human,yeah
human,"I'm male, 25"
human,wearing a blue striped shirt
human,"green eyes, brown hea BackSpace  BackSpace air"
human,wrong in what way?
human,(what do you look like?)
human,ah okay
human,I du BackSpace on't know Qaddafi
human,so BackSpace  BackSpace wh'at BackSpace  BackSpace  BackSpace o's that?
human,"so, you know NY kids but you say @colour@ -- where you from?# BackSpace "
human,ah okay
human,"ah, okay, right"
human,fair enough
human,I've been living in Seattle
human,"(so the Brighton weather is not surprising, but not so @beachy@)"
human,"yeah, long flight in yesterday"
human,in Seattle?  yeah
human,I play drums but not in a band
human,"had to sort of give it up in college, you know"
human,"yeah, what do you like?"
human,"yah, in college playing the drums in the dorm got me a warrant on my head!"
human,so I had to basically give it up...
human,"okay, classic rock is g BackSpace c BackSpace good"
human,not a g BackSpace huge blues fan but am open to a religious e BackSpace x BackSpace conversion experience
human,"oh thats BackSpace 's sweet, starting an BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace picking up an instrument"
human,right on
human,"yeah, everyone cmopares the stones to the beatles but to me there's no contest"
human,beatles were formal innovators through and through
human,dont' BackSpace ' mean to a BackSpace offend if you're a stones 
program,Going...
program,Are you as BackSpace  BackSpace still convinced I'm the computer and you're not?
program,Yes there was a question mark.
program,"I was merely answering you question, which unfortunately did not use proper punctuation, yet again."
program,"You don't seem to make much sense. I asked you a question and you froze, why?"
program,I am god.
program,"I am what I am, predictability is simply a mental construct designed to understand the world. I am above that, I do not play by your rules."
program,The Simpsons.
program,"I like Butters the best. The other characters are cool, too."
program,"Yes, I watch a lot of television."
human,gretat BackSpace  BackSpace  BackSpace at.  you?# BackSpace 
human,"No, from the US"
human,On business
human,I answered an e-mail.
