program,How are grammar?
program,What do you worry about?
program,OK.
program,I work at a pet store.
program,English.
program,Yes.
program,I like video games and board games.
program,"No, I am learning english."
program,My native language is english.
program,"Because you are Cleverbot, and I like to know your full potential, I don't need to know, I'm just interested."
program,English.
program,Ok.
program,I like you.
program,Because I am you.
program,Quite.
program,Yes.
human,hey there!
human,"i'm good, excited to actaually be typing1"
human,how are you?
human,how was the 5min with the bot?
human,haha
human,yeah
human,"I'm male, 25"
human,wearing a blue striped shirt
human,"green eyes, brown hair"
human,wrong in what way?
human,(what do you look like?)
human,ah okay
human,I don't know Qaddafi
human,who's that?
human,"so, you know NY kids but you say @colour@ -- where you from?"
human,ah okay
human,"ah, okay, right"
human,fair enough
human,I've been living in Seattle
human,"(so the Brighton weather is not surprising, but not so @beachy@)"
human,"yeah, long flight in yesterday"
human,in Seattle?  yeah
human,I play drums but not in a band
human,"had to sort of give it up in college, you know"
human,"yeah, what do you like?"
human,"yah, in college playing the drums in the dorm got me a warrant on my head!"
human,so I had to basically give it up...
human,"okay, classic rock is good"
human,not a huge blues fan but am open to a religious conversion experience
human,"oh that's sweet, picking up an instrument"
human,right on
human,"yeah, everyone cmopares the stones to the beatles but to me there's no contest"
human,beatles were formal innovators through and through
human,dont' mean to offend if you're a stones 
human,great.  you?
human,"No, from the US"
human,On business
human,I answered an e-mail.
human,"The UK is a little cooler than where I live, but I'm enjoying it so far."
human,"I'd say yes, though I guess it depends on how you define success."
human,I'm an engineer.
human,A good one.  :)  Electrical
human,Yes.
human,"No, I'm just here to learn as much as I can soak in."
human,"I'll spend the week here, and then go to London for a couple of days."
human,I'll do business during the week and I'll have the weekend to explore a bit.
program,Going...
program,Are you still convinced I'm the computer and you're not?
program,Yes there was a question mark.
program,"I was merely answering you question, which unfortunately did not use proper punctuation, yet again."
program,"You don't seem to make much sense. I asked you a question and you froze, why?"
program,I am god.
program,"I am what I am, predictability is simply a mental construct designed to understand the world. I am above that, I do not play by your rules."
program,The Simpsons.
program,"I like Butters the best. The other characters are cool, too."
program,"Yes, I watch a lot of television."
program,Yes.
program,Hello.
program,I'm joe. who are you?
program,Jon t3h ub3r nb?
program,I work in a metrology lab.
program,It's a game made by Retro Studios. It was the first 3D Metroid.
program,Sounds like you need a good polish!
program,Robots!!!
program,Yes are a robot?
program,No. Have you?
program,I am watching The Simpsons and texting my girlfriend.
